"","Original","ES","TH","RRH","Prev","Outcome"
"1461","RRH",0.570106401956684,0.709455217644206,0.571187993523933,0.416774585465519,1
"1462","ES",0.850725827842013,0.112639011450716,0.857971865683776,0.856474115860755,0
"1463","Prev",0.14139010666872,0.427961404618123,0.16254805872446,0.0870764693609957,0
"1464","Prev",0.104201013446511,0.350862030695501,0.104784079007653,0.062760734287768,0
"1465","Prev",0.293299307470625,0.573409920563188,0.236444750027792,0.175538030121666,0
"1466","TH",0.73325060507415,0.325175272264902,0.668576495545045,0.608534312003938,1
"1467","Prev",0.267046136931622,0.262570200812965,0.233179761008607,0.184821876060513,1
"1468","RRH",0.236360633602678,0.291700058672304,0.258533916651976,0.150597034701906,0
"1469","Prev",0.209788674853537,0.716754281212234,0.201583377157317,0.122947255741317,0
"1470","TH",0.712393239452292,0.333938962875979,0.759725510143331,0.684318422868199,1
"1471","ES",0.504439044281527,0.345300744416366,0.393645101582243,0.412334221283839,1
"1472","TH",0.653842296839384,0.129684554959509,0.657432801665382,0.559027976460397,1
"1473","Prev",0.269420343181966,0.309963985709696,0.248696525860615,0.184701112766953,0
"1474","TH",0.616771207476212,0.451236266130901,0.585623479750371,0.492712486960646,0
"1475","Prev",0.214314077119728,0.284599991326038,0.175423033635722,0.141456220591664,0
"1476","Prev",0.263852314148747,0.164497945687415,0.253054169870913,0.177178893649736,0
"1477","Prev",0.30278810391004,0.569847704774179,0.324078191015197,0.223862664195013,1
"1478","ES",0.31298099483754,0.374047524097036,0.273542277054323,0.199957951295247,0
"1479","ES",0.776677533949572,0.402869593652588,0.712187486407847,0.743853917261015,1
"1480","Prev",0.280546321721711,0.375629742956009,0.242987108682312,0.166164940566869,0
"1481","TH",0.626958460989254,0.431151493629549,0.668298100895251,0.521085767084624,1
"1482","ES",0.793451760511377,0.694834149448957,0.840830200963337,0.763918858112254,1
"1483","Prev",0.194192185963856,0.13433999545003,0.209826770788416,0.148345606617838,0
"1484","ES",0.347921442972709,0.442944938952427,0.31036251074332,0.224202079945447,1
"1485","Prev",0.307553408254315,0.451028164893641,0.271531970591267,0.162866701211276,0
"1486","Prev",0.331362945286846,0.266400187150416,0.29123894249068,0.240965658253188,0
"1487","ES",0.674179629251063,0.307689995953442,0.73092101626345,0.624700343025028,1
"1488","TH",0.293936105505549,0.79867800861609,0.261364535894316,0.178888674079113,1
"1489","Prev",0.314437417858142,0.567440396993396,0.27588986345444,0.174276996756223,1
"1490","ES",0.640495433141287,0.335630492285028,0.54285337807885,0.474722522003981,0
"1491","ES",0.257183227995883,0.213941264585162,0.266569893608702,0.153880797877439,0
"1492","ES",0.753579425577623,0.552112048413337,0.736451557533251,0.674153784125283,1
"1493","ES",0.546482077763185,0.20741371035113,0.514667873593886,0.398959433446734,0
"1494","ES",0.494499270564439,0.535889118572261,0.408597435666382,0.348665676007045,1
"1495","Prev",0.185425298149193,0.165551220301156,0.152695749324476,0.103892964515729,0
"1496","TH",0.444536525520533,0.182409376341098,0.457353915354209,0.315913711716592,0
"1497","ES",0.342251469031226,0.214460324365442,0.33327410977158,0.217162543982517,1
"1498","ES",0.361223209506088,0.43925869075713,0.292672522724008,0.237544845552051,0
"1499","TH",0.418239783625147,0.420870811523095,0.383247611163966,0.350568954498939,1
"1500","TH",0.785611652135799,0.274418135052017,0.739127159936563,0.709836730099458,0
"1501","ES",0.32430230663393,0.250013096711745,0.294619098069426,0.190442567074221,0
"1502","Prev",0.425043751829748,0.265965915577946,0.361063035580434,0.287915822683639,1
"1503","Prev",0.36659377402318,0.124485805805352,0.352502846311606,0.244391068071961,0
"1504","ES",0.370224173140752,0.409416743129674,0.34712116671631,0.298746805037663,1
"1505","Prev",0.198560801135492,0.143717803023137,0.150473387446603,0.113836600627306,0
"1506","ES",0.484679326457042,0.278055861995731,0.442385292714459,0.341056121115981,0
"1507","ES",0.604698254219234,0.324561316903365,0.612466459512934,0.482503841162701,1
"1508","Prev",0.109111639150001,0.084920968813858,0.129591297547598,0.0689963264884493,0
"1509","Prev",0.212208396613941,0.148320087204618,0.208521490721223,0.135757708327297,0
"1510","TH",0.304707583139169,0.416853981349616,0.283036662680465,0.20184455702299,0
"1511","Prev",0.168689883949879,0.448768425614325,0.144251016488014,0.094365917532414,0
"1512","ES",0.603050733981963,0.17217658588127,0.601275327262971,0.534739352977023,1
"1513","Prev",0.153184689201854,0.160981708403454,0.145542571094249,0.102144383570398,0
"1514","TH",0.436861476609613,0.411277868558839,0.438346676517729,0.302384232527657,0
"1515","TH",0.535188060501247,0.270730019595943,0.476001603297322,0.451041914609769,0
"1516","TH",0.353052241850133,0.178334525010969,0.274632471226346,0.215914449154087,1
"1517","Prev",0.181822892512371,0.670476994836098,0.18850592674307,0.1017060255746,0
"1518","Prev",0.270639434423425,0.187828667254999,0.233933903957226,0.160122887073648,0
"1519","ES",0.200335402263129,0.596027972087902,0.176183375350536,0.130962228392254,0
"1520","RRH",0.430840315504998,0.48479956068162,0.422299698141876,0.340324367476616,1
"1521","TH",0.335999774674409,0.322575025081883,0.317220935544977,0.218020026437834,0
"1522","Prev",0.223122972061758,0.238223180177853,0.194551469887323,0.140175030839309,0
"1523","ES",0.521517899093859,0.185191123537679,0.502857145135754,0.441926863538015,0
"1524","ES",0.561119479542286,0.21632705904626,0.552310247111849,0.389366999151297,1
"1525","ES",0.687820361006352,0.750638730149964,0.618218706882235,0.576105226503873,0
"1526","TH",0.528248836991957,0.130150126827206,0.451816700547031,0.377596545299993,0
"1527","RRH",0.737752630924045,0.213657105349049,0.763861574589606,0.704586821510982,1
"1528","TH",0.431014214949385,0.252528214034497,0.444093743563406,0.302393312297875,1
"1529","ES",0.802764769339298,0.468694656094058,0.766402274185332,0.699543348909239,1
"1530","RRH",0.365459386409394,0.436806716855721,0.396135518665198,0.306146529513283,1
"1531","Prev",0.162911421841354,0.416414289296015,0.170363119102468,0.118514168192211,0
"1532","RRH",0.296682845134831,0.14289570790741,0.300349019972375,0.166360976557275,0
"1533","ES",0.508810556128078,0.200263930810387,0.458509844082093,0.377084799592214,0
"1534","ES",0.332266412717435,0.451809021861281,0.312567695390511,0.223233791406708,0
"1535","TH",0.433489859885988,0.131848622103171,0.465572584390798,0.330672657959883,0
"1536","ES",0.180026160406625,0.450568175707655,0.148659809568949,0.123803629284622,0
"1537","ES",0.31934478107227,0.102036085887661,0.319685315069865,0.234757268163823,1
"1538","ES",0.656649060665195,0.710466774800902,0.676658177874327,0.619362932261567,0
"1539","RRH",0.788495717352118,0.259744711584129,0.82273926153268,0.695585659341054,1
"1540","Prev",0.257831025085792,0.611487331220112,0.237160401795082,0.161629925315715,0
"1541","Prev",0.270823558494193,0.103330687710596,0.234857989433949,0.219036062569107,0
"1542","Prev",0.206933198952968,0.360460342771268,0.19931283766732,0.108163341268639,0
"1543","Prev",0.226554025121931,0.407048668723132,0.23749539448954,0.160173522463149,0
"1544","ES",0.596634116895904,0.414053406092273,0.480298852828376,0.418010498281675,1
"1545","TH",0.357168988537051,0.510048287856736,0.336393193030148,0.203855575800447,0
"1546","TH",0.222897613421005,0.146862110808523,0.247858772631152,0.157013626199132,0
"1547","Prev",0.1495348493891,0.225259012674849,0.166147104927668,0.126935168827117,0
"1548","ES",0.525957828153164,0.163117385621828,0.50952113038767,0.424324589140488,1
"1549","Prev",0.486410452049126,0.484458750164175,0.491439669600759,0.471975968813029,1
"1550","TH",0.695911478100776,0.164805308275975,0.661660615288397,0.558754506636346,1
"1551","RRH",0.36987016642539,0.272372655418041,0.39961961990709,0.268871212814999,1
"1552","ES",0.322666546462844,0.163952323582205,0.323533828164221,0.188979178068058,0
"1553","Prev",0.490145049242619,0.217569072211634,0.445972263371004,0.361455447739055,1
"1554","ES",0.300103998755099,0.330201464150772,0.287132697969167,0.185432137181295,1
"1555","TH",0.432340284467448,0.395989097158364,0.424082531204689,0.308536830421792,1
"1556","ES",0.30947913297643,0.115322522451283,0.269290713881807,0.174603482597889,0
"1557","Prev",0.29279272185407,0.272686539935284,0.268502358657498,0.198758732408875,0
"1558","ES",0.537769926268772,0.191042591031531,0.50001608259575,0.444991027831798,0
"1559","Prev",0.288750551468336,0.191815289509104,0.270486573071018,0.167340936987633,0
"1560","Prev",0.139654950435378,0.779300436604356,0.138568864866384,0.0928020445235297,0
"1561","ES",0.633847837458027,0.172879404215943,0.57614090468701,0.476878760252581,1
"1562","ES",0.435304277782111,0.219479216136089,0.43163679378894,0.286873007173541,1
"1563","ES",0.768141116799149,0.165171779603848,0.710924611313296,0.691177607585233,1
"1564","Prev",0.15773698128468,0.353051655048646,0.144646152590639,0.0969251700191391,1
"1565","Prev",0.252374624463662,0.399501663844615,0.263923852159791,0.189079907869444,0
"1566","Prev",0.331843103731685,0.295721316326089,0.341987576284959,0.219795875225836,0
"1567","Prev",0.294330161944232,0.113881950563123,0.249207752406536,0.190369938735351,0
"1568","Prev",0.270531082764386,0.443981764823154,0.290049576299349,0.187144984943988,1
"1569","TH",0.67904525348197,0.431142542322189,0.643553597288525,0.564907603065731,1
"1570","ES",0.643783584477486,0.415524527620249,0.560781918859065,0.504914981898563,1
"1571","ES",0.414855753340003,0.622729983663519,0.445315949203788,0.344707718203822,1
"1572","TH",0.511790041435096,0.380301672063081,0.441736033667474,0.407461189217124,0
"1573","Prev",0.135779148338507,0.378278837519582,0.140873947259415,0.0889452008406292,0
"1574","Prev",0.35765991333223,0.227147675553083,0.348609804749818,0.279036219091868,1
"1575","TH",0.555943486509463,0.145836368514077,0.600694217597607,0.422135377577335,0
"1576","TH",0.495157068225826,0.151990080857613,0.479023134572247,0.340106865214121,0
"1577","Prev",0.118745062062977,0.115022635351675,0.147181939066932,0.0631264278577416,0
"1578","ES",0.605054845340593,0.271998688988419,0.531089852391983,0.48711372528429,1
"1579","ES",0.618921687304267,0.45207783331014,0.631617209504606,0.526482440343115,1
"1580","Prev",0.383633241504186,0.255035980132702,0.378534340829915,0.273526374852296,0
"1581","Prev",0.193114430544179,0.256998106614928,0.183741453599651,0.115057545676119,0
"1582","ES",0.676767388921652,0.539668695792235,0.60023298311239,0.629178392305245,0
"1583","TH",0.565738283875735,0.425285585221989,0.522265777248834,0.41793596958599,0
"1584","Prev",0.184087751768085,0.262911775310537,0.15787427848133,0.109118298614381,0
"1585","ES",0.393390396767656,0.267232858271954,0.350070816441151,0.283957111018336,0
"1586","ES",0.440982608155527,0.164096694899894,0.383797700454296,0.40478533314889,1
"1587","Prev",0.37253440875601,0.547847518122408,0.342668603578711,0.297091160182101,0
"1588","TH",0.471408308717913,0.200391743145869,0.391920236530283,0.343933217491251,0
"1589","Prev",0.262793982597911,0.257747719746956,0.219440665353071,0.170399279051212,0
"1590","ES",0.441164938908933,0.337147788411536,0.349517785387944,0.29454945139786,0
"1591","ES",0.545165309151582,0.460923839018217,0.468381408656842,0.398227916191175,0
"1592","Prev",0.340452755006776,0.175672896301971,0.32512663479825,0.306765391521325,0
"1593","TH",0.716281017180832,0.625530010628723,0.68130997821206,0.674240839292637,1
"1594","ES",0.473723419115309,0.179613171060457,0.484007286556304,0.451645757458169,0
"1595","Prev",0.186036096095831,0.1194440628471,0.184777710681831,0.125324730365483,0
"1596","RRH",0.254435273176897,0.337455755470572,0.275856333660957,0.150135112835937,1
"1597","Prev",0.324194203166341,0.282816704407192,0.321844740776481,0.264255993190373,0
"1598","Prev",0.163293643118127,0.488301820123085,0.142303647096514,0.0879381587129039,0
"1599","ES",0.182767224489034,0.191234074371367,0.13942321084862,0.141170321232199,0
"1600","Prev",0.139456242950868,0.1090773188404,0.141050668619401,0.0771506215291977,0
"1601","ES",0.520027799196988,0.2316139896041,0.504904551599551,0.387879264423101,1
"1602","ES",0.266632919710411,0.319077311225032,0.19647535819223,0.146799440430379,0
"1603","TH",0.536655849579167,0.585788059915547,0.482101680862386,0.419268687055564,0
"1604","ES",0.404113626454862,0.184696941071633,0.385165947868201,0.289858079760566,0
"1605","Prev",0.125786701068362,0.725630146878998,0.116936610528382,0.0747725377824382,0
"1606","Prev",0.112053860388829,0.288103397647609,0.112076678821443,0.0771613075468192,0
"1607","ES",0.464445623960641,0.215569960079998,0.401482932850931,0.348307159694729,0
"1608","RRH",0.377197311037322,0.129285115432378,0.399329644100979,0.237625283449366,1
"1609","TH",0.487787982196941,0.127094947669495,0.444681733902832,0.441284602902213,0
"1610","Prev",0.362238821910447,0.316315215391235,0.377308753754902,0.292908599462694,1
"1611","Prev",0.235998022629236,0.0955611643341263,0.186053649269584,0.127577164324487,1
"1612","ES",0.498414064094484,0.14768753471495,0.428495802702058,0.361311701941221,0
"1613","ES",0.720630006918382,0.334278207202478,0.697157068590921,0.597616404307704,1
"1614","Prev",0.185987708390138,0.223116923901311,0.168451153881979,0.117646890214176,0
"1615","ES",0.683674230170036,0.184219668963326,0.659459471497122,0.512759996732244,1
"1616","Prev",0.498913246215757,0.406897610971993,0.457412837316365,0.383350439897863,1
"1617","TH",0.617984225821003,0.270572795415753,0.563133609642436,0.491804808084058,0
"1618","Prev",0.162713736105801,0.414023680480329,0.152571291514855,0.113835900390534,0
"1619","ES",0.422824324864485,0.233487335675971,0.388119197519059,0.293535209503949,0
"1620","TH",0.34745661585573,0.309743207408912,0.295931219931498,0.22599452511888,0
"1621","TH",0.372003570230247,0.496522953971796,0.355414820816324,0.240297743840645,1
"1622","Prev",0.202869686455638,0.408595585632527,0.185610330146549,0.134274640937161,0
"1623","Prev",0.104409707710304,0.162389286390596,0.107271332451101,0.0553477710217812,0
"1624","Prev",0.297316871916516,0.183840830111065,0.246080807778812,0.183360796161021,0
"1625","TH",0.239271205213761,0.314794320614352,0.218601058330783,0.144013458574465,1
"1626","Prev",0.217368993457527,0.185086462806631,0.169895415708369,0.120870104165834,0
"1627","ES",0.221802945566242,0.540239911353685,0.187261409001235,0.167751748614327,1
"1628","ES",0.527467513921066,0.182187267071113,0.478755724516274,0.347344832021211,1
"1629","ES",0.553061210848716,0.277282710667493,0.55293536516109,0.427256536700382,0
"1630","Prev",0.343856417360105,0.211716235885122,0.349248282453055,0.278322376210504,1
"1631","ES",0.756248736808541,0.438482870687728,0.711542567318735,0.68657392627515,0
"1632","Prev",0.172052714756942,0.455883793617278,0.136523873665395,0.0904249574863428,0
"1633","Prev",0.163388134116367,0.726629700302506,0.148426993880398,0.101288836543532,0
"1634","TH",0.408595330882656,0.480643265627602,0.351663475089497,0.277769509608731,1
"1635","Prev",0.265134723957738,0.173870939768723,0.233512964969965,0.201482123134838,0
"1636","Prev",0.176896941557403,0.305617916412018,0.209539973838174,0.11025005667028,0
"1637","Prev",0.193980924414854,0.136879079400352,0.190916408938874,0.107521688925945,0
"1638","Prev",0.210981336994838,0.284793545220632,0.209584320867252,0.111855559770677,0
"1639","ES",0.278830275092008,0.559622169833106,0.274922191158458,0.173310815144446,1
"1640","TH",0.378788479569782,0.675838804024143,0.357875318770387,0.261111710181031,0
"1641","TH",0.571699007336576,0.421241461868666,0.564151796251564,0.422019747768654,0
"1642","ES",0.390590340433829,0.244842938586174,0.356950161139254,0.252087734674106,1
"1643","RRH",0.462306804138963,0.177469597905098,0.355666089436198,0.248689284622927,1
"1644","Prev",0.185267573896578,0.397672192967064,0.15103291249604,0.111179102716913,0
"1645","ES",0.816439330851347,0.213129692404905,0.739786424846037,0.675117947062977,1
