"","Original","Outcome","ES","TH","RRH","Prev","PrevEligible"
"1937","TH",1,0.640318117682099,0.604627334155711,0.623237704136375,0.517247285869501,1
"1938","Prev",0,0.126407885447479,0.0786094707731076,0.134847258447149,0.064601990433675,1
"1939","Prev",0,0.211779563834443,0.221579153199604,0.2355212172482,0.15276952847344,1
"1940","Prev",0,0.265543756077943,0.255015816543575,0.238113942050797,0.166432109171897,1
"1941","TH",0,0.601463240651074,0.511036599836296,0.568147011445124,NA,0
"1942","ES",1,0.452801390649993,0.374694281853558,0.406970327399552,0.343532043811221,1
"1943","TH",1,0.601449639258083,0.542665701307784,0.627096556973773,0.443435439188059,1
"1944","RRH",1,0.665030219923713,0.573644987781973,0.679040947372778,NA,0
"1945","ES",0,0.334217298213887,0.289803952080381,0.290153621093657,NA,0
"1946","Prev",0,0.187517671935095,0.197263139265858,0.169977675376418,0.114796708872607,1
"1947","TH",1,0.435072076818115,0.355410357911352,0.36649057230426,0.305399380209634,1
"1948","Prev",0,0.237900292254299,0.212679180985345,0.21699889137914,0.152276926389316,1
"1949","ES",0,0.66281869438176,0.606855643042975,0.655972194477406,0.550786461865856,1
"1950","RRH",1,0.348550184018123,0.251233692732995,0.378557007210017,NA,0
"1951","Prev",0,0.46956708127093,0.382963042525536,0.379497060532326,0.335674571278647,1
"1952","TH",0,0.425586439040137,0.342854016394213,0.41350007949914,NA,0
"1953","ES",0,0.459173744139768,0.404949655124856,0.417730363528981,NA,0
"1954","Prev",0,0.356567295760938,0.334317097673416,0.376574319763111,0.300646189617836,1
"1955","TH",1,0.472214516402465,0.390477668050468,0.466102577283922,0.341358125172995,1
"1956","Prev",0,0.296107755186894,0.224019848260461,0.257613657934306,0.178434760339299,1
"1957","ES",0,0.259875412805494,0.271626998102091,0.214475463818168,NA,0
"1958","ES",0,0.586437827597438,0.628693019637282,0.556186250436837,0.557027177231266,1
"1959","ES",1,0.339581724794263,0.233497499182041,0.334394054669704,NA,0
"1960","ES",1,0.459626851539134,0.449264635816594,0.417509872043375,0.360189187996647,1
"1961","Prev",0,0.267578701703444,0.205965181819148,0.234273649197295,0.166361988399715,1
"1962","ES",1,0.607237128484969,0.523111354948346,0.571640892251259,0.475170607203281,1
"1963","TH",0,0.523502232489648,0.425972318108677,0.500201956860421,0.375830890118195,1
"1964","TH",0,0.388175523943281,0.302760917518464,0.369517754053985,0.270036622326162,1
"1965","TH",1,0.64166436124922,0.576265721442654,0.68242354765199,0.517652890048499,1
"1966","ES",1,0.55259849328481,0.473275280968013,0.535253550161796,NA,0
"1967","ES",1,0.419235612135838,0.335692942271821,0.406913823927087,0.282944634424233,1
"1968","ES",1,0.687496616288943,0.614050898297311,0.589161987815355,0.609037133059663,1
"1969","Prev",0,0.149179446492599,0.140571781805591,0.120013515641125,0.0774587135747687,1
"1970","Prev",1,0.109657523520181,0.106306681547485,0.101927952411116,0.0698620917449918,1
"1971","Prev",0,0.304103320644205,0.286355426992928,0.285511050121641,0.205987538670257,1
"1972","Prev",0,0.244325132968155,0.16770412890119,0.254992066868487,NA,0
"1973","TH",0,0.427151439208084,0.369182738943752,0.388701223252963,0.313056270044499,1
"1974","ES",0,0.271424548738304,0.235183411142123,0.225895837787804,0.152700421599402,1
"1975","TH",0,0.596020567750687,0.507577594130647,0.550804877948307,0.538970488362588,1
"1976","Prev",0,0.34139976344409,0.315910797113839,0.304810900456077,0.220728676286877,1
"1977","Prev",0,0.113502480897508,0.0980787171707168,0.0982620155834491,0.0642441610602972,1
"1978","TH",1,0.426572703455434,0.302400163912352,0.42106237005024,NA,0
"1979","Prev",0,0.21239064886239,0.161160513665826,0.182405906488844,0.119339477779476,1
"1980","RRH",0,0.530137518902696,0.570643072055499,0.535992370121805,NA,0
"1981","Prev",0,0.325660927853561,0.245733149711446,0.265034050929905,0.178086218498671,1
"1982","RRH",0,0.288647524944697,0.200069140265985,0.300144769935554,NA,0
"1983","Prev",0,0.22998752384961,0.213948692233724,0.194082252764533,0.141728981288646,1
"1984","Prev",0,0.232436840484375,0.219778261031132,0.208526416735357,0.141708351437614,1
"1985","Prev",0,0.250788198530008,0.234120594539616,0.248198752320367,0.171315862253451,1
"1986","Prev",0,0.384320065211664,0.405011657252014,0.381535187647559,0.300611850106123,1
"1987","Prev",0,0.281784770302541,0.289352933377404,0.271198090324774,0.205767985762523,1
"1988","Prev",0,0.219679566636173,0.214447307695436,0.188802570253782,0.151304061207189,1
"1989","Prev",0,0.378474664238502,0.32346823878174,0.316972238943827,0.306911760226988,1
"1990","TH",0,0.342128833578807,0.322343112903675,0.303288631023675,0.246526282569201,1
"1991","ES",1,0.713421923146741,0.636499105542363,0.63884929000647,0.58852471489133,1
"1992","Prev",0,0.239855018821296,0.200728148878272,0.223843233750059,0.122613111027886,1
"1993","TH",0,0.230824118321111,0.175282722126004,0.196106096114068,0.138864850817175,1
"1994","Prev",1,0.354175554069043,0.342263131869775,0.300912171425675,0.250489211605112,1
"1995","ES",1,0.603886487535931,0.54218685031494,0.595582833502757,NA,0
"1996","Prev",0,0.151701286430805,0.144531647957967,0.138321810736384,0.101101227132331,1
"1997","Prev",0,0.544725073168035,0.435508429540795,0.472073069529178,0.385098615724939,1
"1998","ES",1,0.733815475169134,0.697516859016668,0.721099850174576,NA,0
"1999","ES",0,0.771330950281908,0.723828307665288,0.747224598033556,0.722417170774547,1
"2000","TH",0,0.605821829439691,0.552972372288079,0.587493876216879,NA,0
"2001","ES",0,0.329382141859558,0.255817699958001,0.259616082410539,0.199008072106738,1
"2002","Prev",0,0.294237580224678,0.184405498801316,0.253745198917272,0.17777111976586,1
"2003","RRH",1,0.357265965352111,0.384765244538991,0.367691346894335,0.257866093084783,1
"2004","Prev",1,0.210428197718715,0.194494292157063,0.176958677031719,0.123335875205488,1
"2005","Prev",0,0.695503469917218,0.587909478941766,0.633564293066753,0.577523123814455,1
"2006","Prev",1,0.128072790775756,0.109906250440755,0.13816780025451,0.065246743256241,1
"2007","Prev",0,0.199079911934879,0.224325729842898,0.194425323658072,0.136313907922757,1
"2008","Prev",0,0.213393717824885,0.156128503099234,0.186374251882425,0.125529830955916,1
"2009","ES",0,0.215726647187768,0.223215145234996,0.202432084330469,0.154389628890312,1
"2010","Prev",1,0.4499834335475,0.360910931739721,0.38276276392209,0.298177218948345,1
"2011","Prev",0,0.181513118782151,0.178424548220937,0.156290525050795,0.0962027448074307,1
"2012","ES",1,0.802032462502238,0.753447770492496,0.747408849629526,0.643703800681905,1
"2013","ES",0,0.370273315668046,0.290456794726149,0.350702603165439,0.232661521201716,1
"2014","ES",1,0.731069770147686,0.708368553572672,0.708924147479056,0.634420221737212,1
"2015","ES",1,0.611541082866159,0.524361022059951,0.591468871313342,0.486088508853029,1
"2016","ES",1,0.840833505279259,0.791197323143927,0.785923047534809,NA,0
"2017","ES",0,0.574179714920571,0.589686299028532,0.528865146455237,0.474063279382574,1
"2018","Prev",0,0.190216901187203,0.192893641235107,0.190036509157964,0.109798243365901,1
"2019","Prev",0,0.202204125124474,0.19580585205239,0.184919187066107,0.119970487905703,1
"2020","Prev",0,0.253870973967658,0.249515509780458,0.185630774059586,0.160012627997642,1
"2021","ES",1,0.773343484476878,0.754541688874887,0.719342947020527,NA,0
"2022","ES",1,0.526972367768499,0.515787241096469,0.548152886931381,NA,0
"2023","Prev",0,0.346258439157487,0.261845092107206,0.290302377915737,0.20341451349756,1
"2024","TH",1,0.744391358702697,0.692495505721011,0.714285982315503,0.634564895838364,1
"2025","Prev",0,0.294934452059182,0.220437951875621,0.256731426134762,0.178138978453121,1
"2026","ES",0,0.250412799640659,0.176031872929177,0.233284318114364,0.157122197494184,1
"2027","ES",0,0.34625584655729,0.265173195683299,0.286471868236161,NA,0
"2028","ES",1,0.666033996044918,0.631738693082524,0.684557569871986,0.569719492911789,1
"2029","Prev",0,0.331047413731391,0.33512004520016,0.303759595941204,0.245052705845676,1
"2030","TH",1,0.846325295929184,0.810591135364899,0.844767681156907,0.791713769708858,1
"2031","Prev",0,0.430430653726196,0.338193332092703,0.367268746244354,0.26918686053628,1
"2032","Prev",0,0.205951210861275,0.185935677120292,0.186345051091654,0.12372698492123,1
"2033","ES",0,0.54479802964564,0.565282709456338,0.509245515027102,0.456866834588074,1
"2034","TH",1,0.816969255856944,0.840568480567022,0.813278374950857,NA,0
"2035","Prev",0,0.16076526869789,0.156849271263632,0.137104203530172,0.0938207590783619,1
"2036","ES",0,0.383995869591914,0.31974868648293,0.332635945241419,NA,0
"2037","ES",0,0.249872499992442,0.229959847759677,0.235534719452872,0.1631300359045,1
"2038","Prev",1,0.311050809863107,0.231094450143749,0.262880364642472,0.190621256267246,1
"2039","Prev",1,0.564231497481776,0.481012966970263,0.487370463273278,0.511285868829004,1
"2040","Prev",0,0.163571504239524,0.124157555287141,0.178275397200873,0.091334034431071,1
"2041","ES",0,0.442512588878368,0.357776589741295,0.367630593136878,NA,0
"2042","ES",0,0.60471606608489,0.505782727429323,0.493500030986018,0.462387430203887,1
"2043","Prev",0,0.0991489782798755,0.0948476118543339,0.108406779483482,0.057822295543913,1
"2044","Prev",0,0.329792713166382,0.307520271192266,0.285922204085,0.225540103700809,1
"2045","Prev",0,0.248120967345653,0.236787938321042,0.23934835958598,0.16738349340807,1
"2046","Prev",0,0.246204985591927,0.179613283803828,0.18941516016261,0.127959627316537,1
"2047","RRH",0,0.519420534741348,0.451141720000693,0.479366259735792,0.396730099976719,1
"2048","ES",1,0.453995119688821,0.361705325965927,0.389907637699497,0.320325963081469,1
"2049","Prev",1,0.199616088349011,0.196109142202249,0.170166531277141,0.131307031567061,1
"2050","Prev",0,0.170535715128261,0.193336035514606,0.192745325190347,NA,0
"2051","ES",1,0.686345775675649,0.605441304530509,0.64384003355207,0.568959016608427,1
"2052","ES",1,0.619625500668537,0.532140513852551,0.596540671184179,NA,0
"2053","Prev",0,0.431963531215658,0.463333859394434,0.385490157822055,0.283176775278769,1
"2054","ES",1,0.387332497072869,0.336745015320949,0.387912718182203,NA,0
"2055","TH",1,0.539866302157477,0.448112312650221,0.508256326059147,NA,0
"2056","Prev",0,0.226184690898889,0.140618296746184,0.224254227524501,0.123841428921228,1
"2057","Prev",1,0.206973538268359,0.156650592239329,0.162507893249267,0.100521176231775,1
"2058","ES",0,0.168188737319139,0.162186673721179,0.151212943635672,0.112034492341915,1
"2059","Prev",0,0.153104667140143,0.110705907619605,0.132330831233229,0.0700214821203235,1
"2060","ES",1,0.631031812580038,0.538723653298804,0.548353267568554,0.514867231425455,1
"2061","Prev",1,0.416954821248727,0.322503585036488,0.334642011410173,0.296720770434962,1
"2062","Prev",1,0.31492485653857,0.336568472313088,0.315101952929414,0.215149493728737,1
"2063","Prev",0,0.263621861559509,0.258104256365896,0.230603871365597,0.225364935458732,1
"2064","Prev",1,0.225499275295218,0.203451094797112,0.206501314050066,0.137685370008388,1
"2065","ES",0,0.722067024345302,0.657441936027993,0.688633630693759,0.594019899180084,1
"2066","RRH",0,0.456825051240669,0.404389582031625,0.541071224541498,NA,0
"2067","Prev",0,0.334500881496478,0.232179768488873,0.285759772877679,0.206639787047082,1
"2068","RRH",0,0.538596567085552,0.497671470415504,0.565959165591246,NA,0
"2069","Prev",1,0.170864562581316,0.183660308624683,0.159184776033773,0.157209270311841,1
"2070","Prev",0,0.341170889958533,0.316355889555956,0.288420556794528,0.243341371416549,1
"2071","ES",1,0.581178610210155,0.534209164669459,0.616919865955609,NA,0
"2072","TH",0,0.66744902995808,0.589243841138802,0.702137402789155,NA,0
"2073","ES",0,0.455564899923057,0.438777491790191,0.3812109444752,0.349035979337278,1
"2074","TH",1,0.207863199443806,0.222340683645129,0.231854257807865,0.158314902155005,1
"2075","ES",1,0.375865100276105,0.357273324810188,0.299491898122764,0.243205498096121,1
"2076","ES",1,0.3616073911878,0.280906469105707,0.290509081288551,0.213418573173172,1
"2077","RRH",1,0.427042273839385,0.363453764850427,0.440246477852783,NA,0
"2078","Prev",0,0.243005187565362,0.252522099175677,0.242512063822837,NA,0
"2079","Prev",0,0.181724984623876,0.186230498761268,0.179642985656603,0.125554611990346,1
"2080","Prev",0,0.20748593939959,0.197013766808707,0.207764097358249,0.146580784638562,1
"2081","ES",1,0.437825717022516,0.407747407283764,0.379345257340102,0.306739309410924,1
"2082","Prev",0,0.14091803566734,0.139514386677362,0.116654271539442,0.0807336955521171,1
"2083","RRH",0,0.584066005132077,0.500364187636646,0.551857497124846,NA,0
"2084","ES",0,0.528892726914171,0.465171458940704,0.481342381943057,NA,0
"2085","Prev",0,0.183386079424248,0.164024558658945,0.171892310528202,0.107567385863148,1
"2086","ES",1,0.734489877016754,0.663269009983125,0.707976309698956,0.629712898378677,1
"2087","Prev",1,0.586701248361636,0.494807118339109,0.509204416741331,0.487198931853132,1
"2088","RRH",0,0.141732942752021,0.139907345142681,0.129073331919762,0.101743420807714,1
"2089","TH",0,0.489452338509752,0.39198307246758,0.448881012975687,0.35244090278946,1
"2090","TH",0,0.173695558590611,0.174930732609292,0.188856059120716,NA,0
"2091","ES",1,0.777145973187429,0.753211309423105,0.787233531568082,NA,0
"2092","RRH",0,0.237377955827132,0.216351007131406,0.252057459444688,0.151310860059795,1
"2093","RRH",1,0.500453286448543,0.494467161692891,0.483038943552961,0.376633891188527,1
"2094","Prev",0,0.198314267283068,0.213130671543728,0.167619495314864,0.178968247805191,1
"2095","ES",1,0.622478858504514,0.654698607014408,0.574996231365917,0.520948051866457,1
"2096","Prev",1,0.579445505731948,0.50302137656661,0.533985080647524,0.4041084937965,1
"2097","ES",0,0.330222161127802,0.230544029578455,0.288788597455874,0.210463391156444,1
"2098","Prev",1,0.277210867292279,0.267086313353596,0.261603284342881,0.184733459914766,1
"2099","RRH",1,0.538954827059339,0.484974471416517,0.51107711990697,NA,0
"2100","ES",0,0.694913307025161,0.608052275719082,0.635023134198699,0.564827375996658,1
"2101","ES",1,0.64238450423407,0.629729342849241,0.606208089371546,NA,0
"2102","ES",0,0.340504117436603,0.248614277018043,0.291645973764852,0.213378744722249,1
"2103","ES",1,0.663608594765561,0.578979412981773,0.551809924879456,0.580584866156146,1
"2104","TH",1,0.797526068564851,0.74894580988409,0.786462098660743,NA,0
"2105","Prev",1,0.387242599912182,0.339669748676663,0.352854656351959,0.25819230337533,1
"2106","ES",0,0.277795039399532,0.251254404841805,0.236465288848218,NA,0
"2107","ES",1,0.272058896385439,0.199822582341063,0.231509921618561,0.146024945264901,1
"2108","ES",1,0.564304908802415,0.488362299640453,0.488449978388859,NA,0
"2109","Prev",0,0.380823188848046,0.425600558502569,0.357483904014529,0.296798999052222,1
"2110","Prev",0,0.19736760375058,0.139322748378577,0.170667172927567,0.105253713051213,1
"2111","ES",0,0.536067128072629,0.510365222517061,0.454384371994293,0.412762969402497,1
"2112","ES",1,0.577360791035162,0.567115387455028,0.605745885028378,0.486761193516275,1
"2113","RRH",1,0.66909263340472,0.579881331651191,0.66086343060358,NA,0
"2114","ES",1,0.540023477435993,0.423886635390582,0.537027559270518,NA,0
"2115","Prev",1,0.491390789659486,0.476430062988,0.485793424070551,0.403861648883295,1
"2116","ES",1,0.745511888894573,0.69281423393116,0.720333893062388,NA,0
"2117","ES",1,0.525397949200901,0.447831562986592,0.467201121032973,NA,0
"2118","Prev",0,0.298234021945804,0.225435886983313,0.258210370296795,0.1834496865454,1
"2119","ES",1,0.512954238426149,0.44119298132218,0.444020161206616,0.388072888363,1
"2120","TH",1,0.260789179821524,0.215691344488322,0.248674973306446,NA,0
"2121","TH",0,0.338879927357296,0.2803725651639,0.284796380085113,NA,0
"2122","ES",1,0.173247592406562,0.194716067723729,0.171533583442637,NA,0
"2123","ES",1,0.816145234927961,0.773075252837937,0.790108639187068,NA,0
"2124","TH",0,0.574889637848624,0.470853655409911,0.547128888503581,NA,0
"2125","Prev",0,0.353085618032983,0.294185767598481,0.314366778981184,0.241115884613437,1
"2126","ES",0,0.346719649672546,0.276993333796282,0.270621287788539,0.214272506268532,1
"2127","RRH",1,0.551833199793182,0.476493315617001,0.537390348719801,NA,0
"2128","Prev",0,0.202088515209447,0.144219937275959,0.170309945459231,0.118827632259309,1
"2129","ES",1,0.634261244236109,0.572944676045024,0.54231673331171,0.48405321054833,1
"2130","ES",1,0.282882266267379,0.286438466835679,0.273019147674909,NA,0
"2131","ES",1,0.606410511109293,0.536373956167985,0.558947508612517,0.458961812349976,1
"2132","RRH",0,0.450639028152569,0.340250485244322,0.475483797676543,NA,0
"2133","Prev",0,0.325955134260638,0.322457530501508,0.299996410488223,0.237622036886104,1
"2134","Prev",0,0.204275023688719,0.203454666983019,0.226143099116928,0.138081619972363,1
"2135","Prev",0,0.337872715561907,0.319282545094883,0.305064594856952,0.231487573012251,1
"2136","Prev",0,0.212566813043609,0.206848561283685,0.19892451824215,NA,0
"2137","TH",0,0.263276591454366,0.271342039226221,0.275898355704799,NA,0
"2138","Prev",1,0.215121575565259,0.230176814983209,0.22955713826838,0.130752006307559,1
"2139","Prev",0,0.111957903447794,0.112030955454625,0.111728517928567,0.0935042900337982,1
"2140","Prev",1,0.168289910880826,0.162351250145857,0.158219183564201,0.0911967542543417,1
"2141","Prev",0,0.320827989179308,0.249114011301204,0.269576980585308,0.207618210775272,1
"2142","TH",1,0.593326543581719,0.620054505757406,0.614188217943544,NA,0
"2143","RRH",1,0.695587134223572,0.599806356838894,0.664585603059809,NA,0
"2144","ES",0,0.353895628681003,0.373935145778397,0.316275043061751,0.265195045383423,1
"2145","ES",1,0.791579771552674,0.756478005888385,0.774866704826354,NA,0
"2146","TH",0,0.534442378239397,0.476610171336414,0.480557468196209,0.47375206135823,1
"2147","Prev",0,0.232574381084936,0.143148683093763,0.199787185543325,0.136258734223205,1
"2148","ES",1,0.524878934265868,0.436791099873944,0.49497917955082,0.367525048509448,1
"2149","ES",0,0.538539318713484,0.491867894337476,0.458702975972447,0.387990091036278,1
"2150","TH",1,0.360292041798147,0.290014116365501,0.339882945098642,0.324877941139654,1
"2151","RRH",1,0.244894772128808,0.17548835638618,0.238599470806907,0.149250077016179,1
"2152","Prev",0,0.443924732548068,0.417924960216478,0.430925777396231,0.329946782179487,1
"2153","ES",0,0.711809849341079,0.63951564502786,0.67656941310633,NA,0
"2154","Prev",0,0.347222887783286,0.328499527223512,0.318920460702629,0.221481553831002,1
"2155","Prev",0,0.160787681019364,0.147999878148925,0.132019492125117,0.0989950909283935,1
"2156","ES",0,0.240583913593672,0.254201527124656,0.247722201432007,NA,0
"2157","Prev",0,0.150395525574582,0.189781633253022,0.143144725865692,0.0850788565900977,1
"2158","RRH",0,0.569136723503282,0.470946322141212,0.530151693326702,NA,0
"2159","Prev",0,0.25103593965498,0.244676622290109,0.22762372113017,0.16528622432539,1
"2160","ES",1,0.772492996434769,0.719764805432343,0.731464941395882,0.682743136003735,1
"2161","TH",0,0.495352381261921,0.421882847908256,0.450800787752843,0.355512274324157,1
